,carat,cut,color,clarity,depth,table,volume,price_bin,price
14865,1.12,Premium,H,VS2,60.6,59.0,185.06472000000002,1.0,6052.0
14866,1.22,Ideal,J,VS2,61.0,55.0,203.730336,1.0,6052.0
14867,1.18,Very Good,F,SI1,59.9,59.0,193.414545,1.0,6053.0
14868,1.2,Premium,F,SI2,59.9,58.0,199.29960000000003,1.0,6055.0
14869,1.06,Ideal,D,SI1,62.7,54.0,175.09459999999996,1.0,6055.0
14870,1.21,Premium,H,VS1,61.2,60.0,193.663974,1.0,6056.0
14871,1.03,Premium,D,SI1,61.2,54.0,173.516466,1.0,6056.0
14872,1.02,Good,G,VS2,63.2,57.0,165.219032,1.0,6058.0
14873,1.02,Premium,G,VS2,62.7,58.0,166.35840000000002,1.0,6058.0
14874,1.02,Very Good,G,VS2,60.5,54.0,168.16572000000002,1.0,6058.0
14875,1.02,Very Good,G,VS2,62.1,59.0,165.89079999999998,1.0,6058.0
14876,1.21,Very Good,H,SI1,63.3,57.0,193.22934,1.0,6058.0
14877,1.03,Ideal,F,SI1,61.3,56.0,170.56199999999998,1.0,6059.0
14878,1.02,Good,G,VS1,64.3,57.0,161.64971199999997,1.0,6059.0
14879,1.12,Ideal,I,VS1,60.9,57.0,184.42219,1.0,6060.0
14880,1.06,Ideal,I,VS1,61.8,56.0,172.95524999999998,1.0,6060.0
14881,1.07,Ideal,E,SI2,62.5,57.0,173.9712,1.0,6060.0
14882,1.32,Fair,I,SI1,64.8,58.0,209.71515000000002,1.0,6061.0
14883,1.07,Very Good,F,SI1,61.6,58.0,174.81419999999997,1.0,6061.0
14884,1.11,Very Good,H,VS1,63.2,57.0,179.12769500000005,1.0,6061.0
14885,1.02,Very Good,G,VS2,63.0,57.0,163.63128599999996,1.0,6062.0
14886,1.17,Very Good,D,SI2,60.9,60.0,187.25817600000002,1.0,6062.0
14887,1.06,Very Good,D,SI1,59.3,60.0,176.435424,1.0,6062.0
14888,1.22,Ideal,I,SI1,61.7,55.2,200.11104,1.0,6062.0
14889,1.05,Very Good,D,SI1,59.3,58.0,179.192336,1.0,6063.0
14890,1.49,Very Good,F,I1,62.6,53.6,243.20077600000002,1.0,6064.0
14891,1.02,Ideal,H,VS2,61.8,55.0,169.161048,1.0,6065.0
14892,1.11,Ideal,G,SI1,60.8,57.0,191.42987399999998,1.0,6065.0
14893,1.21,Premium,E,SI2,58.8,58.0,200.78870700000002,1.0,6065.0
14894,1.01,Good,G,VS1,62.7,57.0,162.5544,1.0,6066.0
14895,1.01,Premium,F,VS1,62.6,58.0,165.93595200000001,1.0,6066.0
14896,1.01,Ideal,G,VS1,62.4,56.0,163.17264600000001,1.0,6066.0
14897,1.01,Good,D,VS2,64.2,60.0,163.33724,1.0,6066.0
14898,1.01,Premium,D,SI1,62.0,60.0,161.44128,1.0,6066.0
14899,1.25,Ideal,I,SI1,59.6,59.0,208.74378,1.0,6066.0
14900,1.26,Premium,I,SI1,62.0,58.0,202.41081,1.0,6068.0
14901,1.21,Ideal,H,SI1,61.1,57.0,198.22026000000002,1.0,6069.0
14902,1.06,Ideal,I,VVS2,62.2,55.0,173.12042999999997,1.0,6069.0
14903,1.42,Ideal,I,VS2,62.9,57.0,228.876403,1.0,6069.0
14904,1.05,Very Good,G,VS2,62.8,58.0,169.428672,1.0,6070.0
14905,1.05,Premium,G,VS2,61.8,58.0,174.01554,1.0,6070.0
14906,1.14,Ideal,D,SI1,60.9,56.0,189.84577499999997,1.0,6070.0
14907,1.33,Very Good,H,SI2,60.8,59.0,216.653787,1.0,6071.0
14908,1.22,Very Good,H,SI1,61.2,60.0,197.9334,1.0,6071.0
14909,1.21,Premium,E,SI2,61.9,60.0,190.730892,1.0,6071.0
14910,1.03,Premium,E,VS2,62.5,59.0,166.20609599999997,1.0,6072.0
14911,1.01,Very Good,F,VS2,61.0,57.0,164.41619999999998,1.0,6073.0
14912,1.01,Very Good,F,VS2,62.3,59.0,163.68097200000003,1.0,6073.0
14913,1.25,Very Good,E,SI2,60.8,55.0,205.97920000000002,1.0,6073.0
14914,1.0,Ideal,D,SI1,62.7,57.0,161.39230799999999,1.0,6073.0
14915,1.0,Good,E,VS2,61.5,62.0,160.71892200000002,1.0,6073.0
14916,1.01,Very Good,F,SI1,62.9,57.0,162.9664,1.0,6075.0
14917,1.24,Very Good,I,SI1,61.4,59.0,200.80317600000004,1.0,6075.0
14918,1.13,Ideal,H,SI1,61.5,56.0,184.946388,1.0,6075.0
14919,1.01,Premium,D,SI1,61.8,58.0,161.53683,1.0,6075.0
14920,1.18,Ideal,H,SI1,61.6,55.5,194.309155,1.0,6076.0
14921,1.24,Ideal,I,VS2,62.0,55.0,202.41081,1.0,6076.0
14922,1.07,Premium,G,VS1,61.4,56.0,178.90295500000005,1.0,6076.0
14923,1.2,Very Good,H,SI1,60.8,58.0,193.30700000000002,1.0,6077.0
14924,1.11,Ideal,I,VS1,61.0,57.0,183.59846399999998,1.0,6077.0
14925,1.08,Ideal,D,SI1,61.8,56.0,182.02285800000004,1.0,6078.0
14926,1.33,Fair,G,SI2,63.0,62.0,205.72902000000002,1.0,6078.0
14927,1.19,Premium,H,SI1,61.3,58.0,192.819132,1.0,6078.0
14928,1.34,Ideal,H,VS2,61.2,56.0,216.432885,1.0,6078.0
14929,1.32,Very Good,J,VS2,62.1,57.0,215.16774400000003,1.0,6079.0
14930,1.02,Good,G,VS2,63.8,59.0,159.80223599999997,1.0,6080.0
14931,1.01,Fair,D,VS2,65.2,57.0,156.182985,1.0,6081.0
14932,1.07,Ideal,H,VS1,62.3,55.0,176.273274,1.0,6082.0
14933,1.01,Very Good,F,VS2,62.5,56.0,165.27616000000003,1.0,6083.0
14934,1.16,Ideal,H,SI1,61.8,54.0,192.318486,1.0,6084.0
14935,1.25,Ideal,J,VVS2,61.1,57.0,202.85134200000005,1.0,6084.0
14936,1.25,Premium,I,VS2,61.0,59.0,203.43000600000002,1.0,6084.0
14937,1.32,Very Good,H,SI2,63.0,59.0,211.55794200000003,1.0,6085.0
14938,1.2,Very Good,F,SI2,62.8,55.0,194.786,1.0,6085.0
14939,1.26,Premium,E,SI2,62.9,59.0,200.88309999999998,1.0,6085.0
14940,1.19,Very Good,H,VS2,61.1,58.0,193.956291,1.0,6086.0
14941,1.52,Premium,H,SI2,62.6,60.0,245.40556,1.0,6086.0
14942,1.43,Fair,E,SI2,66.0,57.0,227.5182,1.0,6086.0
14943,1.12,Ideal,F,SI1,61.6,56.0,184.391424,1.0,6087.0
14944,1.02,Premium,G,VS2,62.6,59.0,164.761677,1.0,6087.0
14945,0.94,Very Good,G,VVS1,63.3,57.0,149.085954,1.0,6088.0
14946,1.35,Very Good,H,SI2,62.2,56.0,217.07805599999998,1.0,6088.0
14947,1.23,Ideal,H,SI2,62.1,55.9,198.08008,1.0,6088.0
14948,1.11,Good,D,SI1,57.8,61.0,181.98808200000002,1.0,6088.0
14949,1.51,Good,D,I1,57.0,64.0,241.06843200000003,1.0,6088.0
14950,1.52,Ideal,J,SI2,62.7,56.0,237.96864000000002,1.0,6089.0
14951,1.01,Good,F,VS2,62.5,62.0,160.07675200000003,1.0,6089.0
14952,1.31,Premium,H,SI2,60.0,57.0,213.33725,1.0,6089.0
14953,1.11,Ideal,I,SI1,61.7,57.0,179.51173599999998,1.0,6090.0
14954,2.06,Good,H,I1,64.3,58.0,330.422455,1.0,6091.0
14955,1.37,Ideal,J,SI2,62.2,55.0,221.68055700000002,1.0,6091.0
14956,1.03,Premium,E,SI1,59.5,60.0,171.18451199999998,1.0,6091.0
14957,1.21,Premium,F,SI2,59.0,60.0,199.37856600000003,1.0,6092.0
14958,1.35,Premium,H,VS2,60.5,62.0,219.92083200000002,1.0,6093.0
14959,1.28,Premium,I,SI1,62.6,55.0,210.11413499999998,1.0,6093.0
14960,1.28,Premium,H,SI2,60.2,58.0,213.52781399999998,1.0,6093.0
14961,0.99,Very Good,F,VS2,61.8,57.0,160.37494199999998,1.0,6094.0
14962,1.04,Very Good,G,VS2,62.3,54.0,172.58857,1.0,6095.0
14963,1.14,Ideal,H,VS2,62.6,56.0,185.23973999999998,1.0,6095.0
14964,1.14,Premium,H,VS2,60.2,58.0,187.269552,1.0,6095.0
14965,1.54,Ideal,H,SI2,61.8,57.0,249.569985,1.0,6095.0
14966,1.24,Ideal,H,SI1,62.5,56.0,205.197376,1.0,6095.0
14967,1.31,Premium,H,VS2,59.6,58.0,214.33708800000002,1.0,6095.0
14968,1.05,Premium,G,VS2,63.0,57.0,172.535832,1.0,6096.0
14969,1.44,Ideal,G,I1,63.2,55.0,235.025812,1.0,6096.0
14970,1.08,Very Good,G,VS2,63.2,60.0,172.41812,1.0,6096.0
14971,1.01,Ideal,D,SI1,63.0,57.0,163.88012399999997,1.0,6097.0
14972,1.0,Premium,G,VS1,60.9,60.0,162.32327999999998,1.0,6097.0
14973,1.29,Ideal,I,SI2,61.9,57.0,213.569664,1.0,6097.0
14974,1.29,Ideal,J,SI1,61.5,57.0,213.49439999999998,1.0,6097.0
14975,1.01,Premium,F,VS2,59.9,61.0,162.9212,1.0,6097.0
14976,1.01,Very Good,H,VVS2,63.3,57.0,163.523295,1.0,6097.0
14977,1.01,Premium,F,VS2,61.1,59.0,159.89554,1.0,6097.0
14978,1.01,Premium,F,VS2,62.0,59.0,163.78098,1.0,6097.0
14979,1.01,Premium,F,VS2,63.0,58.0,164.806044,1.0,6097.0
14980,1.01,Premium,F,VS2,62.4,58.0,163.17025200000003,1.0,6097.0
14981,1.01,Premium,F,VS2,62.7,58.0,163.99295999999998,1.0,6097.0
14982,1.01,Good,F,VS2,63.6,59.0,161.98665600000004,1.0,6097.0
14983,1.01,Premium,F,VS2,62.1,60.0,162.35235600000001,1.0,6097.0
14984,1.21,Premium,I,SI1,61.7,56.0,197.72134799999998,1.0,6098.0
14985,1.0,Very Good,F,VS1,58.1,62.0,166.579722,1.0,6098.0
14986,1.0,Good,F,VS2,63.8,58.0,159.55219200000002,1.0,6098.0
14987,1.0,Very Good,F,VS1,58.4,63.0,162.201606,1.0,6098.0
14988,1.2,Very Good,E,SI1,62.6,58.0,193.01236200000002,1.0,6098.0
14989,1.12,Very Good,E,SI1,61.3,63.0,184.77080400000003,1.0,6098.0
14990,1.21,Ideal,H,SI2,61.1,56.0,200.145084,1.0,6098.0
14991,1.21,Premium,H,SI2,58.8,60.0,199.18005,1.0,6098.0
14992,1.1,Premium,E,SI1,60.7,55.0,182.96685,1.0,6098.0
14993,1.29,Very Good,I,VS2,61.3,58.0,211.29856,1.0,6099.0
14994,1.23,Ideal,J,VS1,62.2,55.0,199.597188,1.0,6100.0
14995,1.31,Very Good,J,VS1,63.7,55.0,216.00333600000002,1.0,6101.0
14996,1.07,Very Good,G,VS2,61.9,60.0,171.04932000000002,1.0,6101.0
14997,1.02,Very Good,E,VS2,60.3,60.0,167.99529600000002,1.0,6103.0
14998,1.02,Very Good,I,VS2,61.5,57.0,162.80320000000003,1.0,6104.0
14999,1.51,Good,J,SI2,58.1,64.0,250.23921900000002,1.0,6104.0
15000,1.01,Ideal,G,VS2,61.7,57.0,166.76604000000003,1.0,6104.0
15001,1.01,Very Good,G,VS2,61.9,56.0,160.77606,1.0,6105.0
15002,1.21,Ideal,F,SI2,61.8,57.0,198.189882,1.0,6105.0
15003,1.15,Ideal,H,SI1,62.4,54.0,190.51032,1.0,6106.0
15004,1.01,Premium,D,VS2,59.2,56.0,159.165648,1.0,6108.0
15005,1.01,Premium,G,VS2,60.6,61.0,156.37632,1.0,6108.0
15006,1.01,Very Good,G,VS2,63.1,60.0,160.5264,1.0,6108.0
15007,1.01,Premium,G,VS2,62.9,58.0,160.62543,1.0,6108.0
15008,1.01,Ideal,G,VS2,62.4,56.0,162.91848300000004,1.0,6108.0
15009,1.01,Premium,G,VS2,58.5,61.0,164.063412,1.0,6108.0
15010,1.01,Very Good,G,VS2,63.1,59.0,164.29504,1.0,6108.0
15011,1.01,Premium,G,VS2,62.4,58.0,163.17424200000002,1.0,6108.0
15012,1.01,Ideal,G,VS2,61.8,56.0,164.80782,1.0,6108.0
15013,1.01,Ideal,G,VS2,62.7,56.0,165.17255399999996,1.0,6108.0
15014,1.01,Ideal,G,VS2,61.9,55.0,168.120854,1.0,6108.0
15015,1.01,Premium,G,VS2,62.0,59.0,161.439696,1.0,6108.0
15016,1.01,Premium,G,VS2,61.6,60.0,166.340916,1.0,6108.0
15017,1.47,Fair,F,SI2,65.9,59.0,222.663654,1.0,6108.0
15018,1.01,Premium,G,VS2,62.1,54.0,164.94660000000002,1.0,6108.0
15019,1.01,Premium,G,VS2,61.5,60.0,163.97964,1.0,6108.0
15020,1.01,Premium,G,VS2,59.2,59.0,166.711184,1.0,6108.0
15021,1.01,Good,G,VS2,64.0,59.0,159.947073,1.0,6109.0
15022,1.12,Ideal,H,VS2,61.8,55.0,183.29056,1.0,6110.0
15023,1.15,Very Good,F,SI1,62.5,59.0,184.23724800000002,1.0,6110.0
15024,1.24,Ideal,F,SI2,61.7,57.0,201.46105000000003,1.0,6111.0
15025,1.07,Premium,D,SI1,60.2,55.0,177.86435199999997,1.0,6112.0
15026,1.62,Good,J,SI2,64.2,62.0,256.91136900000004,1.0,6112.0
15027,1.04,Ideal,D,SI1,61.9,57.0,172.004616,1.0,6112.0
15028,1.18,Ideal,G,SI1,62.5,55.0,192.55775599999998,1.0,6112.0
15029,1.25,Very Good,H,SI1,62.4,55.0,202.47298499999997,1.0,6113.0
15030,1.06,Ideal,E,SI1,61.8,56.0,174.01554,1.0,6114.0
15031,1.0,Very Good,D,VS2,63.4,57.0,161.58470400000002,1.0,6115.0
15032,1.5,Very Good,I,SI2,63.2,52.0,241.92604799999998,1.0,6115.0
15033,1.0,Premium,G,VS1,62.0,62.0,159.118476,1.0,6115.0
15034,1.0,Premium,G,VS1,59.2,60.0,167.90795999999997,1.0,6115.0
15035,1.0,Fair,F,VS1,64.8,61.0,157.053384,1.0,6115.0
15036,1.0,Fair,F,VS1,65.0,59.0,152.406466,1.0,6115.0
15037,1.12,Premium,H,VS1,61.6,58.0,100.97448000000001,1.0,6115.0
15038,1.04,Premium,D,SI1,59.9,56.0,174.2433,1.0,6115.0
15039,1.0,Premium,G,VS1,60.6,59.0,162.662256,1.0,6115.0
15040,1.27,Premium,I,VS2,62.6,59.0,205.96464000000003,1.0,6116.0
15041,1.29,Premium,G,SI2,61.1,59.0,208.625795,1.0,6116.0
15042,1.33,Ideal,J,VS1,61.3,57.0,218.97378,1.0,6118.0
15043,1.07,Very Good,E,VS2,62.5,57.0,176.7018,1.0,6120.0
15044,1.22,Premium,E,SI2,61.5,58.0,197.543304,1.0,6121.0
15045,1.22,Premium,E,SI2,62.5,55.0,201.87882000000002,1.0,6121.0
15046,1.1,Premium,G,VS2,59.6,60.0,180.096,1.0,6121.0
15047,1.22,Premium,I,VS1,61.1,58.0,198.51048000000003,1.0,6121.0
15048,1.04,Premium,G,VS2,60.0,58.0,171.01446,1.0,6122.0
15049,1.04,Premium,G,VS2,62.2,58.0,166.55936,1.0,6122.0
15050,1.03,Ideal,H,VS2,61.2,56.0,168.9311,1.0,6123.0
15051,1.07,Premium,D,SI1,63.0,57.0,174.707469,1.0,6124.0
15052,0.9,Good,F,VVS1,64.2,56.0,141.78063199999997,1.0,6124.0
15053,1.35,Ideal,J,SI1,61.9,56.0,220.67651999999998,1.0,6124.0
15054,1.24,Premium,F,SI1,62.6,59.0,197.551536,1.0,6125.0
15055,1.21,Very Good,D,SI2,62.3,59.0,192.385212,1.0,6125.0
15056,1.24,Premium,F,SI1,61.4,62.0,202.448128,1.0,6125.0
15057,1.02,Very Good,G,VS1,62.0,59.0,164.03769,1.0,6126.0
15058,1.29,Very Good,D,SI2,61.9,58.0,213.266298,1.0,6126.0
15059,1.01,Good,G,VS2,62.7,60.0,156.52428,1.0,6126.0
15060,1.53,Premium,J,SI1,60.1,59.0,254.36399999999998,1.0,6126.0
15061,1.19,Very Good,G,SI1,62.8,57.0,192.154941,1.0,6127.0
15062,1.01,Very Good,E,VS2,62.7,60.0,160.22604399999997,1.0,6128.0
15063,1.06,Ideal,G,VS2,61.8,57.0,172.79564799999997,1.0,6128.0
15064,1.11,Ideal,D,SI2,61.3,56.0,185.495584,1.0,6129.0
15065,1.52,Fair,H,SI2,64.9,58.0,236.875712,1.0,6129.0
15066,1.2,Premium,H,SI1,58.9,60.0,200.23426800000001,1.0,6129.0
15067,1.2,Premium,H,SI1,61.0,58.0,198.79776,1.0,6129.0
15068,1.2,Premium,H,SI1,61.2,57.0,196.30066200000002,1.0,6129.0
15069,1.2,Premium,H,SI1,62.9,56.0,195.24432,1.0,6129.0
15070,1.2,Premium,H,SI1,62.1,58.0,190.62153600000002,1.0,6129.0
15071,1.2,Very Good,E,SI2,61.4,58.0,196.78176,1.0,6130.0
15072,1.05,Very Good,H,VS1,59.5,56.0,175.117536,1.0,6132.0
15073,1.01,Very Good,E,SI1,63.6,56.0,161.72793000000001,1.0,6132.0
15074,1.12,Very Good,D,SI1,59.9,57.0,186.63007999999996,1.0,6132.0
15075,1.5,Premium,H,SI2,61.5,58.0,244.17763199999996,1.0,6132.0
15076,1.01,Ideal,G,VS2,59.8,61.0,166.04406,1.0,6132.0
15077,1.01,Ideal,G,VS2,60.4,61.0,163.92675000000003,1.0,6132.0
15078,1.22,Ideal,F,SI2,61.7,54.9,200.11104,1.0,6132.0
15079,1.01,Ideal,E,SI1,61.1,55.0,167.472068,1.0,6132.0
15080,1.0,Premium,H,VVS1,62.3,60.0,157.36675200000002,1.0,6132.0
15081,1.5,Premium,I,SI2,62.9,57.0,241.53729600000003,1.0,6132.0
15082,1.16,Premium,G,SI1,62.5,58.0,188.36731600000002,1.0,6132.0
15083,1.04,Ideal,H,VS2,62.2,57.0,168.95936200000003,1.0,6133.0
15084,1.0,Ideal,H,VS2,61.2,60.0,162.2304,1.0,6133.0
15085,1.13,Ideal,G,SI1,62.0,55.0,186.01462,1.0,6133.0
15086,1.09,Ideal,D,SI1,61.9,57.0,177.18501600000002,1.0,6133.0
15087,1.09,Ideal,D,SI1,62.7,56.0,177.83774,1.0,6133.0
15088,1.24,Very Good,I,VS2,60.0,58.0,206.09148000000002,1.0,6134.0
15089,1.21,Ideal,H,VS2,63.0,57.0,190.73493000000002,1.0,6134.0
15090,1.21,Ideal,I,VS2,62.0,60.0,195.41469599999996,1.0,6135.0
15091,1.66,Ideal,F,I1,62.1,58.0,270.61776,1.0,6135.0
15092,1.31,Premium,J,VS2,60.7,58.0,215.8471,1.0,6137.0
15093,1.04,Very Good,D,SI1,58.9,58.0,175.10272200000003,1.0,6138.0
15094,1.51,Very Good,E,I1,62.0,58.0,245.12988499999997,1.0,6139.0
15095,1.17,Ideal,G,VS2,61.5,57.0,195.9216,1.0,6139.0
15096,1.4,Ideal,J,SI1,62.7,57.0,225.460582,1.0,6139.0
15097,1.3,Very Good,H,SI2,62.8,58.0,212.77733399999997,1.0,6140.0
15098,1.2,Ideal,D,SI2,60.2,57.0,198.342144,1.0,6140.0
15099,1.29,Premium,I,SI1,62.1,57.0,210.64410800000002,1.0,6140.0
15100,1.29,Premium,I,SI1,62.1,58.0,212.025058,1.0,6140.0
15101,1.29,Premium,I,SI1,62.2,58.0,212.84028,1.0,6140.0
15102,1.29,Premium,I,SI1,62.0,59.0,212.961196,1.0,6140.0
15103,1.29,Good,D,SI2,57.9,59.0,216.17113199999997,1.0,6140.0
15104,1.04,Very Good,H,VS1,61.2,55.0,172.038624,1.0,6141.0
15105,1.12,Ideal,I,SI1,60.3,57.0,186.719568,1.0,6143.0
15106,1.14,Premium,G,VS2,61.9,58.0,186.29183999999998,1.0,6144.0
15107,1.4,Very Good,J,SI1,63.5,58.0,224.430405,1.0,6145.0
15108,1.24,Premium,G,SI1,58.9,58.0,204.592176,1.0,6145.0
15109,1.03,Ideal,G,VS2,59.6,57.0,173.3655,1.0,6146.0
15110,1.05,Premium,G,VS1,61.8,58.0,171.57886200000002,1.0,6146.0
15111,1.1,Ideal,F,SI1,61.4,55.0,181.68597999999997,1.0,6146.0
15112,1.03,Premium,G,VS2,62.1,57.0,166.14720000000003,1.0,6146.0
15113,1.03,Premium,G,VS2,62.3,57.0,168.692979,1.0,6146.0
15114,1.4,Premium,E,SI2,62.4,57.0,227.684784,1.0,6147.0
15115,1.32,Good,J,VS1,62.6,62.0,211.500112,1.0,6147.0
15116,1.37,Very Good,G,SI2,62.4,58.0,218.68,1.0,6148.0
15117,1.3,Very Good,F,SI2,61.1,58.0,209.71828800000003,1.0,6149.0
15118,1.3,Very Good,F,SI2,61.1,58.0,209.71828800000003,1.0,6149.0
15119,1.22,Premium,I,VS2,60.6,58.0,200.062863,1.0,6149.0
15120,2.08,Premium,H,I1,61.7,57.0,340.646284,1.0,6150.0
15121,1.23,Premium,H,VS2,58.5,62.0,199.8374,1.0,6150.0
15122,1.04,Good,G,VS1,58.9,64.0,170.9136,1.0,6151.0
15123,1.01,Very Good,G,VS1,62.8,58.0,161.13934200000003,1.0,6152.0
15124,1.01,Very Good,G,VS1,61.9,58.0,166.92,1.0,6152.0
15125,1.23,Ideal,H,SI2,62.4,57.0,197.38529999999997,1.0,6152.0
15126,1.33,Good,D,SI2,59.0,64.0,217.449072,1.0,6152.0
15127,1.22,Premium,H,SI1,62.4,58.0,195.766736,1.0,6153.0
15128,1.03,Very Good,F,VS2,62.3,59.0,164.862,1.0,6153.0
15129,1.09,Premium,G,VS2,60.6,62.0,176.69668799999997,1.0,6153.0
15130,1.0,Premium,F,VS2,62.5,54.0,157.52205,1.0,6154.0
15131,1.22,Premium,I,VS2,59.3,59.0,201.98894399999998,1.0,6156.0
15132,1.51,Fair,I,SI2,66.0,57.0,234.906,1.0,6156.0
15133,1.19,Very Good,D,SI2,61.1,58.0,197.17804800000002,1.0,6157.0
15134,1.02,Ideal,D,SI1,61.3,56.0,168.83445600000005,1.0,6157.0
15135,1.36,Premium,J,VS2,58.4,59.0,230.25544000000002,1.0,6157.0
15136,1.02,Ideal,D,SI1,62.8,56.0,165.84094800000003,1.0,6158.0
15137,1.01,Ideal,G,VS2,61.6,57.0,163.470384,1.0,6159.0
15138,1.01,Very Good,F,VS2,62.7,56.0,164.24599099999998,1.0,6159.0
15139,1.01,Very Good,F,VS2,62.5,59.0,163.8384,1.0,6159.0
15140,1.01,Very Good,F,VS2,62.0,59.0,162.60961200000003,1.0,6159.0
15141,1.01,Very Good,F,VS2,61.5,57.0,164.22912000000002,1.0,6159.0
15142,1.01,Good,F,VS2,63.1,60.0,160.7724,1.0,6159.0
15143,1.01,Very Good,F,VS2,61.3,61.0,157.75188,1.0,6159.0
15144,1.01,Very Good,F,VS2,61.7,57.0,162.960336,1.0,6159.0
15145,1.01,Premium,F,VS2,60.7,60.0,170.05812600000002,1.0,6159.0
15146,1.01,Good,E,VS1,65.8,55.0,157.98034,1.0,6159.0
15147,1.18,Premium,H,SI1,61.6,59.0,191.112768,1.0,6159.0
15148,1.0,Premium,G,VS2,61.9,58.0,164.55111000000002,1.0,6160.0
15149,1.2,Ideal,G,SI1,61.5,54.0,198.59108999999998,1.0,6160.0
15150,1.0,Good,E,VS2,57.4,58.0,164.15670599999999,1.0,6160.0
15151,1.27,Very Good,H,SI1,63.2,56.0,207.57785600000003,1.0,6162.0
15152,1.0,Good,D,VS2,65.7,55.0,156.196018,1.0,6163.0
15153,1.01,Premium,G,VS1,62.4,59.0,160.83661,1.0,6163.0
15154,1.17,Premium,H,VS2,62.4,57.0,188.92961400000002,1.0,6163.0
15155,1.03,Very Good,G,VS2,62.9,56.0,167.96767499999999,1.0,6164.0
15156,1.28,Premium,I,SI1,60.0,60.0,208.844424,1.0,6164.0
15157,1.28,Premium,H,SI2,62.0,57.0,209.86560000000003,1.0,6164.0
15158,1.01,Premium,F,VS2,63.0,58.0,162.70976,1.0,6165.0
15159,1.05,Ideal,H,VS2,62.6,56.0,169.79625000000001,1.0,6165.0
15160,1.23,Good,I,SI1,60.7,61.0,201.12246,1.0,6165.0
15161,0.3,Ideal,H,VVS2,61.3,56.0,50.102430000000005,0.0,605.0
15162,0.3,Premium,G,VS1,59.6,59.0,49.42392,0.0,605.0
15163,0.3,Very Good,G,VS1,61.7,60.0,47.727136,0.0,605.0
15164,0.3,Ideal,G,VS1,61.5,56.0,49.22427999999999,0.0,605.0
15165,0.3,Good,G,VS1,63.6,55.0,50.24210099999999,0.0,605.0
15166,0.3,Very Good,G,VS1,61.7,56.0,49.411362000000004,0.0,605.0
15167,0.3,Very Good,G,VS1,62.0,60.0,47.79561600000001,0.0,605.0
15168,0.3,Ideal,F,VS2,60.9,56.0,49.610879999999995,0.0,605.0
15169,0.3,Very Good,G,VS1,62.1,60.0,48.3148,0.0,605.0
15170,0.3,Premium,F,VS2,62.5,58.0,48.681576,0.0,605.0
15171,0.3,Premium,F,VS2,60.6,60.0,50.72206,0.0,605.0
15172,0.3,Ideal,F,VS2,62.1,55.0,48.839195999999994,0.0,605.0
15173,0.27,Very Good,E,VVS2,61.2,60.0,44.23536,0.0,606.0
15174,0.4,Very Good,J,VS1,62.1,57.0,64.639456,0.0,606.0
15175,0.36,Very Good,G,SI1,61.8,57.8,58.171496,0.0,606.0
15176,0.4,Ideal,J,VS1,61.3,56.0,66.945519,0.0,606.0
15177,0.35,Premium,I,SI1,62.5,58.0,57.357954,0.0,606.0
15178,0.35,Ideal,I,SI1,61.3,54.0,57.172367999999985,0.0,606.0
15179,0.35,Good,I,SI1,63.6,56.0,58.50495000000001,0.0,606.0
15180,0.38,Very Good,I,VS1,60.1,60.0,62.026464,0.0,606.0
15181,0.3,Ideal,D,VS2,61.8,55.0,50.362559999999995,0.0,606.0
15182,0.3,Ideal,D,VS2,59.5,56.0,50.299137,0.0,606.0
15183,0.41,Good,J,VS2,64.3,55.0,65.92502,0.0,606.0
15184,0.37,Ideal,E,SI1,61.4,56.0,60.7476,0.0,606.0
15185,0.32,Very Good,G,VVS2,64.0,55.0,51.93334499999999,0.0,607.0
15186,0.29,Very Good,G,VVS1,61.6,56.0,47.43457599999999,0.0,607.0
15187,0.29,Very Good,G,VVS1,62.0,55.0,48.54349499999999,0.0,607.0
15188,0.29,Very Good,G,VVS1,61.5,57.0,47.43457599999999,0.0,607.0
15189,0.29,Very Good,G,VVS1,61.4,56.0,47.65780000000001,0.0,607.0
15190,0.29,Ideal,H,VVS2,61.6,55.0,48.36031199999999,0.0,607.0
15191,1.29,Very Good,I,VS2,62.8,58.0,207.22501799999998,1.0,6166.0
15192,1.04,Very Good,F,VS2,59.6,62.0,170.668896,1.0,6166.0
15193,1.04,Very Good,H,VVS2,59.1,60.0,172.30751999999998,1.0,6166.0
15194,1.1,Ideal,F,VS2,60.0,57.0,183.252784,1.0,6166.0
15195,1.2,Very Good,I,VS1,62.4,56.0,192.842184,1.0,6167.0
15196,1.08,Very Good,G,VS2,62.0,57.0,172.95929999999998,1.0,6168.0
15197,1.12,Ideal,E,SI2,61.6,56.0,185.39528700000002,1.0,6168.0
15198,1.02,Very Good,G,VS2,63.4,59.0,159.264,1.0,6169.0
15199,1.2,Ideal,H,SI1,61.9,54.0,197.32104000000004,1.0,6169.0
15200,1.06,Very Good,E,SI1,59.8,56.0,176.00395799999998,1.0,6169.0
15201,1.02,Premium,G,VS2,62.7,58.0,166.35840000000002,1.0,6169.0
15202,1.02,Very Good,G,VS2,63.2,57.0,165.219032,1.0,6169.0
15203,1.02,Ideal,G,VS2,62.8,57.0,167.290744,1.0,6169.0
15204,1.02,Premium,G,VS2,59.2,59.0,171.785376,1.0,6169.0
15205,1.02,Premium,G,VS2,62.1,59.0,165.89079999999998,1.0,6169.0
15206,1.02,Premium,G,VS2,60.5,54.0,168.16572000000002,1.0,6169.0
